,temp,c_number,c_name,gender,height(cm),weight(kg),fit,link,size,c_result
135,28,1,빅 트위치 로고 티셔츠 그린,남자,175cm,70kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
136,28,1,빅 트위치 로고 티셔츠 그린,남자,170cm,68kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
137,28,1,빅 트위치 로고 티셔츠 그린,남자,170cm,64kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
138,28,1,빅 트위치 로고 티셔츠 그린,남자,178cm,74kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
139,28,1,빅 트위치 로고 티셔츠 그린,여자,154cm,53kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
140,28,1,빅 트위치 로고 티셔츠 그린,남자,178cm,71kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
141,28,1,빅 트위치 로고 티셔츠 그린,남자,176cm,80kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
142,28,1,빅 트위치 로고 티셔츠 그린,여자,160cm,58kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
143,28,1,빅 트위치 로고 티셔츠 그린,여자,153cm,43kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
144,28,1,빅 트위치 로고 티셔츠 그린,남자,174cm,80kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
145,28,1,빅 트위치 로고 티셔츠 그린,남자,181cm,92kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
146,28,1,빅 트위치 로고 티셔츠 그린,여자,156cm,57kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
147,28,1,빅 트위치 로고 티셔츠 그린,여자,156cm,46kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
148,28,1,빅 트위치 로고 티셔츠 그린,여자,158cm,43kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XS,XS1
149,28,1,빅 트위치 로고 티셔츠 그린,남자,176cm,83kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
150,28,1,빅 트위치 로고 티셔츠 그린,여자,155cm,46kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
151,28,1,빅 트위치 로고 티셔츠 그린,여자,176cm,58kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
152,28,1,빅 트위치 로고 티셔츠 그린,여자,174cm,84kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XXL,XXL1
153,28,1,빅 트위치 로고 티셔츠 그린,남자,174cm,65kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
154,28,1,빅 트위치 로고 티셔츠 그린,여자,160cm,53kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
155,28,1,빅 트위치 로고 티셔츠 그린,여자,164cm,58kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
156,28,1,빅 트위치 로고 티셔츠 그린,여자,164cm,60kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
157,28,1,빅 트위치 로고 티셔츠 그린,남자,185cm,69kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
158,28,1,빅 트위치 로고 티셔츠 그린,여자,168cm,72kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
159,28,1,빅 트위치 로고 티셔츠 그린,여자,165cm,52kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
160,28,1,빅 트위치 로고 티셔츠 그린,여자,160cm,45kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
161,28,1,빅 트위치 로고 티셔츠 그린,여자,162cm,47kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
162,28,1,빅 트위치 로고 티셔츠 그린,남자,171cm,60kg,작음,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
163,28,1,빅 트위치 로고 티셔츠 그린,여자,163cm,55kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
164,28,1,빅 트위치 로고 티셔츠 그린,남자,175cm,80kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
165,28,1,빅 트위치 로고 티셔츠 그린,남자,183cm,86kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XXL,XXL1
166,28,1,빅 트위치 로고 티셔츠 그린,여자,155cm,45kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
167,28,1,빅 트위치 로고 티셔츠 그린,여자,168cm,54kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
168,28,1,빅 트위치 로고 티셔츠 그린,여자,145cm,40kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XS,XS1
169,28,1,빅 트위치 로고 티셔츠 그린,여자,165cm,46kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
170,28,1,빅 트위치 로고 티셔츠 그린,여자,162cm,50kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
171,28,1,빅 트위치 로고 티셔츠 그린,여자,158cm,57kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
172,28,1,빅 트위치 로고 티셔츠 그린,남자,178cm,65kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
173,28,1,빅 트위치 로고 티셔츠 그린,여자,162cm,59kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
174,28,1,빅 트위치 로고 티셔츠 그린,여자,162cm,59kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
175,28,1,빅 트위치 로고 티셔츠 그린,남자,179cm,82kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
176,28,1,빅 트위치 로고 티셔츠 그린,여자,158cm,75kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
177,28,1,빅 트위치 로고 티셔츠 그린,여자,158cm,47kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XS,XS1
178,28,1,빅 트위치 로고 티셔츠 그린,여자,163cm,63kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
179,28,1,빅 트위치 로고 티셔츠 그린,여자,155cm,56kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
180,28,1,빅 트위치 로고 티셔츠 그린,여자,165cm,66kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XXL,XXL1
181,28,1,빅 트위치 로고 티셔츠 그린,여자,168cm,55kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
182,28,1,빅 트위치 로고 티셔츠 그린,여자,167cm,53kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
183,28,1,빅 트위치 로고 티셔츠 그린,남자,184cm,69kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
184,28,1,빅 트위치 로고 티셔츠 그린,여자,164cm,58kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
185,28,1,빅 트위치 로고 티셔츠 그린,남자,180cm,81kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
186,28,1,빅 트위치 로고 티셔츠 그린,남자,175cm,65kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
187,28,1,빅 트위치 로고 티셔츠 그린,여자,160cm,49kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
188,28,1,빅 트위치 로고 티셔츠 그린,여자,170cm,72kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
189,28,1,빅 트위치 로고 티셔츠 그린,여자,150cm,50kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
190,28,1,빅 트위치 로고 티셔츠 그린,남자,177cm,65kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XL,XL1
191,28,1,빅 트위치 로고 티셔츠 그린,여자,160cm,60kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
192,28,1,빅 트위치 로고 티셔츠 그린,여자,165cm,95kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XXL,XXL1
193,28,1,빅 트위치 로고 티셔츠 그린,남자,158cm,60kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
194,28,1,빅 트위치 로고 티셔츠 그린,여자,161cm,49kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
195,28,1,빅 트위치 로고 티셔츠 그린,여자,160cm,45kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
196,28,1,빅 트위치 로고 티셔츠 그린,남자,180cm,78kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
197,28,1,빅 트위치 로고 티셔츠 그린,남자,179cm,78kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,XXL,XXL1
198,28,1,빅 트위치 로고 티셔츠 그린,여자,168cm,60kg,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
199,28,1,빅 트위치 로고 티셔츠 그린,여자,161cm,65kg,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
200,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,170cm,66kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
201,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,175cm,76kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
202,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,182cm,77kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
203,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,168cm,59kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
204,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,183cm,82kg,큼,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
205,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,157cm,48kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
206,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,173cm,70kg,큼,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
207,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,181cm,80kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
208,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,174cm,62kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
209,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,177cm,67kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
210,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,170cm,70kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
211,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,175cm,74kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
212,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,180cm,70kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
213,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,176cm,66kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
214,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,190cm,85kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
215,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,164cm,58kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
216,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,168cm,80kg,큼,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
217,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,173cm,60kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
218,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,178cm,73kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
219,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,167cm,66kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
220,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,170cm,75kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
221,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,166cm,57kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
222,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,179cm,80kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
223,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,178cm,80kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
224,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,165cm,65kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
225,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,174cm,64kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
226,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,177cm,58kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
227,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,185cm,73kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
228,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,181cm,90kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
229,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,170cm,84kg,큼,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
230,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,173cm,68kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
231,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,171cm,64kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
232,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,181cm,84kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
233,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,185cm,85kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
234,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,174cm,77kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
235,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,168cm,62kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
236,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),여자,153cm,46kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
237,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,178cm,70kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
238,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,179cm,78kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
239,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,174cm,70kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
240,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,173cm,82kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,L,L2
241,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,170cm,45kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
242,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,178cm,73kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
243,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,173cm,60kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
244,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,183cm,85kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,XL,XL2
245,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,167cm,74kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
246,28,2,미니멀 트레이닝 essential 원턱 반바지 (멜란지),남자,173cm,65kg,적당함,//image.msscdn.net/images/goods_img/20220523/2574822/2574822_3_500.jpg,M,M2
